"obeyedInstructions" "subj" "PrePost" "condition" "Group" "block" "list" "trialnumber" "task" "length" "serpos" "word" "writtenSP" "outputorder" "prepost" "cond" "group" "tasktype"
1 21 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 6 "shiver" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 7 "section" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 8 "passion" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 26 26 "FR" 8 1 "oppose" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 26 26 "FR" 8 2 "happy" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 26 26 "FR" 8 3 "simple" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 26 26 "FR" 8 4 "impress" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 26 26 "FR" 8 5 "balance" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 26 26 "FR" 8 6 "favor" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 26 26 "FR" 8 7 "fiercely" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 26 26 "FR" 8 8 "farmer" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 1 "separate" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 2 "yonder" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 3 "direct" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 4 "admire" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 5 "afford" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 1 "stanza" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 2 "senate" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 3 "below" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 4 "friendly" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 5 "supply" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 1 "lightly" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 2 "total" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 3 "riches" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 4 "desire" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 5 "embrace" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 6 "fairly" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 7 "timber" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 8 "ashore" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 9 "arise" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 10 "travel" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 11 "frighten" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 29 29 "FR" 12 12 "appeal" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 30 30 "FR" 6 1 "narrow" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 30 30 "FR" 6 2 "commerce" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 30 30 "FR" 6 3 "amaze" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 30 30 "FR" 6 4 "leather" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 30 30 "FR" 6 5 "naked" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 30 30 "FR" 6 6 "patient" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 31 31 "FR" 4 1 "failure" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 31 31 "FR" 4 2 "saddle" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 31 31 "FR" 4 3 "justice" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 31 31 "FR" 4 4 "bestow" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 32 32 "FR" 2 1 "proper" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 1 32 32 "FR" 2 2 "acre" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 1 33 "FR" 4 1 "southern" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 1 33 "FR" 4 2 "comfort" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 1 33 "FR" 4 3 "canvas" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 1 33 "FR" 4 4 "funeral" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 2 34 "FR" 5 1 "error" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 2 34 "FR" 5 2 "station" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 2 34 "FR" 5 3 "liquid" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 2 34 "FR" 5 4 "mingle" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 2 34 "FR" 5 5 "dirty" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 3 35 "FR" 6 1 "palace" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 3 35 "FR" 6 2 "calmly" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 3 35 "FR" 6 3 "limit" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 3 35 "FR" 6 4 "assign" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 3 35 "FR" 6 5 "attach" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 3 35 "FR" 6 6 "guilty" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 4 36 "FR" 2 1 "suffer" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 4 36 "FR" 2 2 "procure" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 5 37 "FR" 5 1 "single" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 5 37 "FR" 5 2 "danger" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 5 37 "FR" 5 3 "neither" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 5 37 "FR" 5 4 "cannon" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 5 37 "FR" 5 5 "conclude" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 6 38 "FR" 7 1 "legal" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 6 38 "FR" 7 2 "lovely" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 6 38 "FR" 7 3 "golden" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 6 38 "FR" 7 4 "compound" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 6 38 "FR" 7 5 "fountain" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 6 38 "FR" 7 6 "former" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 6 38 "FR" 7 7 "lily" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 7 39 "FR" 7 1 "against" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 7 39 "FR" 7 2 "support" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 7 39 "FR" 7 3 "reform" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 7 39 "FR" 7 4 "despise" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 7 39 "FR" 7 5 "major" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 7 39 "FR" 7 6 "quiver" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 7 39 "FR" 7 7 "explain" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 1 "beneath" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 2 "market" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 3 "sparrow" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 4 "despair" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 5 "instinct" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 6 "pursuit" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 7 "weakness" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 8 "garden" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 9 "promptly" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 10 "abuse" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 11 "unit" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 8 40 "FR" 12 12 "accord" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 1 "pupil" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 2 "largely" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 3 "folly" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 4 "loyal" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 5 "civil" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 6 "science" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 7 "wrinkle" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 8 "tunnel" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 1 "voyage" 9 9 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 2 "eagle" 10 10 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 3 "relief" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 4 "rabbit" 8 8 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 5 "cheerful" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 6 "barrel" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 7 "orange" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 8 "deserve" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 9 "reason" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 10 "contain" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 11 "replace" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 12 "barely" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 13 "approach" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 14 "closet" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 10 42 "FR" 15 15 "combine" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 11 43 "FR" 8 1 "protest" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 11 43 "FR" 8 2 "dollar" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 11 43 "FR" 8 3 "distress" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 11 43 "FR" 8 4 "river" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 11 43 "FR" 8 5 "minute" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 11 43 "FR" 8 6 "question" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 11 43 "FR" 8 7 "oven" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 11 43 "FR" 8 8 "awake" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 1 "proudly" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 2 "enjoy" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 3 "velvet" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 4 "control" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 5 "pepper" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 6 "decrease" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 1 "outside" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 2 "salute" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 3 "butter" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 4 "splendid" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 5 "mischief" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 6 "temple" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 7 "active" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 8 "chamber" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 9 "judgment" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 10 "confuse" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 11 "often" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 12 "chapel" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 13 "inner" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 14 "social" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 13 45 "FR" 15 15 "party" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 14 46 "FR" 4 1 "double" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 14 46 "FR" 4 2 "signal" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 14 46 "FR" 4 3 "wanting" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 14 46 "FR" 4 4 "village" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 1 "reveal" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 2 "slowly" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 3 "moral" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 4 "eastern" 8 8 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 5 "forgive" 9 9 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 6 "extreme" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 7 "alive" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 8 "autumn" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 9 "suppose" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 10 "complain" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 11 "gravely" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 12 "maiden" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 1 "resource" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 2 "prayer" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 3 "defend" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 4 "water" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 5 "empty" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 6 "island" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 7 "research" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 8 "frontier" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 9 "argue" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 10 "punish" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 11 "only" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 16 48 "FR" 12 12 "courage" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 1 "confine" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 2 "stormy" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 3 "jacket" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 4 "apply" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 5 "culture" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 6 "project" 8 8 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 7 "youthful" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 8 "private" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 9 "climate" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 10 "captive" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 11 "prefer" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 12 "jewel" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 13 "frequent" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 14 "complete" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 17 49 "FR" 15 15 "require" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 1 "hungry" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 2 "alter" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 3 "cable" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 4 "mirror" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 5 "equip" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 6 "clever" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 7 "whisper" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 8 "shelter" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 9 "faithful" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 10 "flourish" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 11 "football" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 12 "finger" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 13 "bedroom" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 14 "bureau" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 18 50 "FR" 15 15 "handsome" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 19 51 "FR" 5 1 "diamond" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 19 51 "FR" 5 2 "merit" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 19 51 "FR" 5 3 "twinkle" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 19 51 "FR" 5 4 "plainly" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 19 51 "FR" 5 5 "conquest" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 20 52 "FR" 7 1 "goddess" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 20 52 "FR" 7 2 "comment" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 20 52 "FR" 7 3 "echo" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 20 52 "FR" 7 4 "merchant" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 20 52 "FR" 7 5 "finish" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 20 52 "FR" 7 6 "further" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 20 52 "FR" 7 7 "money" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 21 53 "FR" 8 1 "maintain" 8 8 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 21 53 "FR" 8 2 "darkness" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 21 53 "FR" 8 3 "perhaps" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 21 53 "FR" 8 4 "absent" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 21 53 "FR" 8 5 "entire" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 21 53 "FR" 8 6 "shortly" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 21 53 "FR" 8 7 "meaning" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 21 53 "FR" 8 8 "parlor" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 22 54 "FR" 7 1 "pressure" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 22 54 "FR" 7 2 "bother" 7 7 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 22 54 "FR" 7 3 "weapon" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 22 54 "FR" 7 4 "powder" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 22 54 "FR" 7 5 "event" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 22 54 "FR" 7 6 "happen" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 22 54 "FR" 7 7 "method" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 23 55 "FR" 2 1 "notion" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 23 55 "FR" 2 2 "bullet" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 24 56 "FR" 6 1 "creature" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 24 56 "FR" 6 2 "lady" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 24 56 "FR" 6 3 "recent" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 24 56 "FR" 6 4 "subject" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 24 56 "FR" 6 5 "devote" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 24 56 "FR" 6 6 "assist" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 25 57 "FR" 6 1 "human" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 25 57 "FR" 6 2 "leader" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 25 57 "FR" 6 3 "daylight" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 25 57 "FR" 6 4 "lying" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 25 57 "FR" 6 5 "enforce" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 25 57 "FR" 6 6 "remain" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 26 58 "FR" 4 1 "lion" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 26 58 "FR" 4 2 "upward" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 26 58 "FR" 4 3 "expose" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 26 58 "FR" 4 4 "away" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 1 "member" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 2 "onion" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 3 "program" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 4 "struggle" 5 5 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 5 "monkey" 6 6 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 6 "worry" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 7 "sacred" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 8 "submit" -1 -1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 9 "pointed" 4 4 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 10 "moment" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 11 "dislike" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 27 59 "FR" 12 12 "summer" 3 3 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 28 60 "FR" 2 1 "remove" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 28 60 "FR" 2 2 "rubber" 2 2 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 29 61 "FR" 2 1 "student" 1 1 1 1 1 1
1 21 "PRE" "FR" "PreFR" 2 29 61 "FR" 2 2 "account" 2 2 1 1 1 1
